rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,id,senti_lst,label,score
2,"Really terrible soap, good for decoration only. Not happy.","Not a fan of this, it's very nice to stare at or as decoration for the bathroom, the little cup they come on is cute and they look pretty, bu otherwise as far as soap goes it comes apart super easily. I would have to say 1 soap lasted me for about 2-3 times on the shower. Honestly I only took them to see if they were nice and they fall apart super easily also have a rough texture to them which is kind of strange considering they come apart really easily. The soap doesn't feel like soap at all though and doesn't make a lot of bubbles either it's just weird. In my opinion if you want it as a visual for your bathroom or just for decorating it's really fine but as far as soap goes, I'm sorry to say, one of the worst I've bought so far :s",[],B06XK13PY5,B06XK13PY5,AFA26DYXVLJYTYZ3KET77GE27N2A,2017-11-13 23:17:38.620,0,True,61,"('NEGATIVE', 0.9989964365959167)",NEGATIVE,0.9989964365959167
5,Quick Dissolving!,I have been adding collagen powder to my coffee for over a year now. I really like this one. It is undetected once in my hot cup of coffee. It dissolves very quickly and leaves no clumping. I have noticed improvement in my knees and lower back since using collagen. I will keep taking it for as long as I can!,[],B0B94QF3L9,B0B94QF3L9,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2022-10-06 01:05:50.939,0,False,62,"('POSITIVE', 0.8690251708030701)",POSITIVE,0.8690251708030701
5,Easy to Read Display,"I have high blood pressure. I have a wrist monitor, but I wanted a full size one. This one has a large, easy to read display. It seems to be pretty accurate. I am on medication for my hypertension and my results from it seem to be as expected. Batteries are included. It also can be charged with a USB C cable (included).",[],B0B9121DFX,B0B9121DFX,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2022-09-24 20:20:55.583,0,False,63,"('POSITIVE', 0.7018968462944031)",POSITIVE,0.7018968462944031
3,Not Sure I'm Using it Correctly,"I have had a lot of blackheads lately and have been looking for ways to deal with them. I saw this and thought it was interesting. After several attempts, I'm not sure that I am using it correctly. The directions really aren't that helpful. My first attempt was painful! I had the device suctioning a blackhead and then I couldn't get the device off! I finally figured out how to turn it off and was able to release it, but it hurt! Luckily it didn't leave any lasting marks. I'm going to look up some videos to see if that helps me before I give up on it.",[],B098T3VCHV,B098T3VCHV,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2021-12-20 15:21:26.718,0,False,64,"('NEGATIVE', 0.9994058609008789)",NEGATIVE,0.9994058609008789
4,Filling,"My husband makes a meal replacement shake for breakfast every morning. This plant based one has 15 servings in it. It mixes well with water. He does use a blender for the job. He usually adds some frozen blueberries. It's palatable. It does taste a bit ""green"" as many other plant based protein powders do. He says it's filling and satisfying.",[],B08QDTTHFN,B08QDTTHFN,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2021-06-24 22:36:08.053,0,False,65,"('POSITIVE', 0.9997197985649109)",POSITIVE,0.9997197985649109
4,Helpful!,"I am just getting over the worst hemorrhoids of my life! I have had them a few times in the past, but nothing like this time. The itching & burning was excruciating! This has been quite helpful! This fits on the toilet without any problems. It's deep enough that you can add enough water to actually sit in. It collapses flat for storing. This is just the seat and does not come with any hose or spray attachment. I found that I didn't need that and this was more than sufficient.",[],B08XXC2L7D,B08XXC2L7D,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2021-05-20 21:50:23.498,6,False,66,"('NEGATIVE', 0.9583500027656555)",NEGATIVE,0.9583500027656555
4,Customizable,"My daughter likes to wear stylish sneakers that don't have a lot of arch support. She recently came home from college for a visit and only brought the shoes she wore with her which happened to be a pair of these shoes. She was using our home elliptical machine and complained afterwards because the shoes weren't very supportive. I ordered these for her to see if they would help. These inserts are customizable. They can be trimmed for fit and then there are little pieces that you can add under the arch area in case you need to increase the arch support. She says that they do improve the arch support, but she would prefer one with extra cushion support in the heel and other areas, too. Overall, she does like these and is much happier with her shoes since she's added these.",[],B08P2W774Y,B08P2W774Y,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2021-02-20 14:22:35.862,0,False,67,"('POSITIVE', 0.8485943675041199)",POSITIVE,0.8485943675041199
5,Really the Best!,"I have tried a few similar silicone face mask brackets and I feel that these really are the best! What makes them stand apart from the rest is the silicone strap. Basically, you are wearing 2 separate things - the bracket and your mask. After nearly a year of wearing masks, I have found these to be the most helpful when it comes to preventing my glasses to fog up. The silicone is very soft and non-irritating. The storage cases are an added bonus in my opinion. Love these!",[],B08M3TF9LT,B08M3TF9LT,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2021-02-03 17:41:27.303,0,False,68,"('POSITIVE', 0.9990094900131226)",POSITIVE,0.9990094900131226
4,Thin But Soft,"Our guest room doesn't get very dark because of transom windows. I used to feel badly for our guests, but then I started keeping a basket with sleeping masks on the nightstand. The masks are always new, but for frequent visitors, I keep their chosen masks in a  labeled Ziploc baggie for their next visit. The masks have always been adult sized, so now I am happy to have one that will fit my preteen niece.  This is a thin mask, but it's very soft. It has a soft, fuzzy fleece fabric which is the same on both sides. The elastic strap isn't adjustable. I did try it on and it did fit snuggly on my large head, but it wasn't tight. It does block out the majority of the light. The dalmatian design is sweet. I think these sleeping masks would make a nice gift.",[],B08DL9SL59,B08DL9SL59,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2021-01-23 17:11:24.608,0,False,69,"('POSITIVE', 0.8985247015953064)",POSITIVE,0.8985247015953064
4,Great Gift Idea,"This is a nice basket of bath bombs. The basket itself is a decent quality. The bath bombs are a little smaller than I expected, but they seem to ""explode"" slowly so you can relish the experience for a moment or two. The bombs are individually wrapped in plastic which has been a little difficult to open. The first bomb that I used, said it was grapefruit, but didn't smell anything like the fruit. It had more of a flowery perfume scent. The next one that I used was the peppermint one and it did smell like peppermint so I don't know if the grapefruit one was mislabeled or not. The bombs haven't left any noticeable rings in the tub. This would make a great gift!",[],B08LGK1DB2,B08LGK1DB2,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2021-01-18 22:23:52.525,0,False,70,"('NEGATIVE', 0.9882012009620667)",NEGATIVE,0.9882012009620667
4,Comfortable,"These masks are comfortable to wear. The material is soft and slightly stretchy. These do not have filter pockets, nose bridge wires, or adjustable ear straps. I like the polka dot prints!",[],B08GBHLJPP,B08GBHLJPP,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-10-01 18:55:46.392,0,False,71,"('NEGATIVE', 0.9669890999794006)",NEGATIVE,0.9669890999794006
4,Packaged in Small Quantities,"My husband and son prefer wearing the disposable masks, whereas my daughter and I like the cloth ones. After months and months of wearing the blue disposable ones, my son was actually pleased to have a different color! These are more of a dark grey than black, but it's something different! The mask quality seems to be comparable to other disposable masks. One thing that I really like is that these are packaged in small quantities so they're more likely to stay sterile until use.",[],B08B7ZJCNV,B08B7ZJCNV,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-08-19 14:40:49.174,0,False,72,"('POSITIVE', 0.9260609149932861)",POSITIVE,0.9260609149932861
4,Well Made,"My daughter and I like wearing pretty masks when we're out.  This is a cute, red bandanna print one. It's a little large, but we have some of those silicone pieces that we were able to slide on to the elastic so we can customize the fit better. They are made well, too.",[],B08DF7VHNM,B08DF7VHNM,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-08-10 00:34:19.461,0,False,73,"('POSITIVE', 0.998955488204956)",POSITIVE,0.998955488204956
4,Satisfying,"My family follows a low carb diet. These low carb snack bars are quite satisfying. I was full for a good couple of hours after eating one. They are surprisingly soft and chewable. I expected them to be hard and dry, but they aren't. I would rate the taste as in between a 3 and a 4. They're definitely palatable. I've had some bars that I've literally had to force myself to eat. I found it easy to eat these. You're not going to mistake them for candy or treats. These would be easy to keep in your bag or take on the go.",[],B081B96QCC,B081B96QCC,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-02-06 21:48:12.014,0,False,74,"('POSITIVE', 0.9978171586990356)",POSITIVE,0.9978171586990356
5,Too Cute!,"This pill travel organizer is too cute! I love it! I only take 1 prescription pill, but I do take an assortment of vitamins and supplements. The slots in the primary case are large enough for the larger sized vitamins/supplements. It's geared for 7 days, and there are morning slots and evening ones. Technically, you could use this for 2 weeks if you combined your am/pm pills. The compartments open and close easily. The pill box fits nicely in the carrying case. Did I mention that it's really cute?? It also comes with a smaller pill case too. I've use one like this for overnight or weekend trips. The compartments can hold my large fish oil capsule! I keep my small case filled with one or two of my prescription tablets and then keep it in my purse. Then if I realize that I forgot to take it one day or if I forget to bring it with me when I go out of town, I'm alright.",[],B082SJT4WN,B082SJT4WN,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-01-15 21:33:01.425,0,False,75,"('POSITIVE', 0.9962558746337891)",POSITIVE,0.9962558746337891
4,Soft!,"I started wearing sleeping masks to bed a few years ago. They really help when my husband stays up and watches TV or in the summer when the sun rises so early. These are light weight and very soft. They're adjustable so you can get a perfect fit. The block most of the light. I have found that a little light still comes in around the sides. They are comfortable to wear during sleep. I tend to forget to bring one with me when traveling, so I'm putting one of these in the pocket of my small suitcase so I have it with me.",[],B07RD9YLG8,B07RD9YLG8,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2019-07-26 01:59:07.964,0,False,76,"('POSITIVE', 0.9066116213798523)",POSITIVE,0.9066116213798523
3,Good Selection!,"This is a good selection of balloons for a graduation party. I loved the confetti filled ones! The numbers are huge, but one of the four numbers had a leak in it from the get-go. We taped it up, but it was never as full as the other ones.",[],B07PGJR2YC,B07PGJR2YC,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2019-05-28 15:35:19.172,0,True,77,"('NEGATIVE', 0.9977630376815796)",NEGATIVE,0.9977630376815796
4,Great to Have On Hand,"Nasal sprays, like this, are great to have on hand, especially in the cold, dry air. It's easy to use and instantly moisturizes the nostrils. I am glad to report that while the listing says it is for a pack of 72, I only received one. There's no way I could use all 72 bottles before they expire!",[],B00LTM7GSC,B00LTM7GSC,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2019-03-08 00:13:44.321,0,False,78,"('POSITIVE', 0.949765682220459)",POSITIVE,0.949765682220459
5,Doesn't Upset My Stomach,"I just turned fifty recently and have been taking multi-vitamins for the last several years. This one is a large, &#34;horse pill&#34; type vitamin, but I haven't had any problems swallowing them. They don't upset my stomach nor do they cause my urine to be bright yellow. I love that it comes with enough servings for about two months. I have noticed that I am not as tired in the afternoons as I usually am which I am attributing to these. They seem to be a good, basic vitamin.",[],B075DLLC57,B0C6H6RRVB,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2018-01-10 01:04:32.958,3,False,79,"('POSITIVE', 0.9893089532852173)",POSITIVE,0.9893089532852173
4,Nice Apple Scent,"I am a fan of Method Cleaning Products. I've been using the Method All Purpose Cleaner for several years now. I was trying to reduce the chemicals used in my home. One of my favorite things about the Method products, is the scent. This one has a light, apple scent which smells really nice. I have a stainless steel appliances in my kitchen. This cleaner does a pretty good job of removing finger prints, but I haven't had much luck with removing the water drips on my refrigerator below the water dispenser. The only thing that I have had any success with getting rid of those is the Bar Keepers Friend Stainless Cleaner. But now with this cleaner, I can use this for frequent touch ups on refrigerator and overall on the stove and dishwasher and use the other cleaner for the water drip marks.",[],B016UFYJUK,B08FK1KMWY,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2017-10-10 10:35:17.770,0,False,80,"('NEGATIVE', 0.9808388948440552)",NEGATIVE,0.9808388948440552
5,Affordable Alternative to Name Brand Sunscreen!,"The Mountain Falls Ultra Sunscreen is a very affordable alternative to the big name brand sunscreens. The first thing I noticed about this sunscreen, is that the scent is pretty mild. It does have the typical smell that goes along with products containing sunscreen, but it's not very strong at all. In fact, it's barely noticeable when you first open the lid of it. It absorbs pretty quickly into the skin and doesn't leave any greasiness behind. It seems to do a good job of protecting, as long as you remember to reapply it regularly.  Every year, I cringe at the prices of sunscreen out there. This is a non-cringe worthy, comparable product.",[],B071X3Y8MX,B071X3Y8MX,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2017-08-10 10:31:24.905,0,False,81,"('POSITIVE', 0.9316595792770386)",POSITIVE,0.9316595792770386
